z (m),u (m/s),V (1/s),T (K),rho (kg/m3),H2,H,O,O2,OH,H2O,HO2,H2O2,C,CH,CH2,CH2(S),CH3,CH4,CO,CO2,HCO,CH2O,CH2OH,CH3O,CH3OH,C2H,C2H2,C2H3,C2H4,C2H5,C2H6,HCCO,CH2CO,HCCOH,N,NH,NH2,NH3,NNH,NO,NO2,N2O,HNO,CN,HCN,H2CN,HCNN,HCNO,HOCN,HNCO,NCO,N2,AR,C3H7,C3H8,CH2CHO,CH3CHO
0.005328125000000001,-0.016421636235081735,45.651100326170315,1155.7215389111461,0.27476394612403565,0.004624500173025768,6.071978059215769e-08,4.897090954956309e-12,8.190809045664407e-07,9.241271266374645e-09,0.060584626426314785,3.3385785224843504e-09,2.174232548129706e-10,1.3679978576073182e-15,9.139239304873404e-15,7.999595225317067e-11,6.694573860596425e-13,4.839851819311109e-06,0.0018367032849164466,0.0889575639054948,0.068256960233022,1.6506846777721725e-09,1.1719824766282324e-06,1.741194095072433e-10,6.003875550671915e-12,3.319728022419227e-07,2.166288787687842e-10,0.07449545101609338,1.334197386857901e-05,0.2507366501836851,3.2130101192203236e-05,0.0003674512094398251,1.6060608114462373e-08,0.00010131720538663098,4.257740642168229e-06,3.003903723874474e-11,1.6546885656887465e-09,3.0422255426911926e-09,4.26257157602951e-05,6.454411890703389e-13,0.00017675701210821096,1.6538677577352784e-08,1.2692251796267633e-06,2.406852628268014e-09,2.820702170395209e-12,0.00020884467426394892,6.975946457804258e-11,4.705233300759998e-15,3.4547746258176813e-06,6.941723404135243e-09,1.9967618355101488e-05,4.7863422653208117e-11,0.44948565673577556,-1.764600762787882e-19,3.095278826845635e-08,4.305830219177899e-05,5.070098523461183e-09,9.091080296247395e-08
0.005371093750000001,-0.020688932305862693,45.94883530842513,1175.6631472953422,0.2698989582498923,0.004672978456651178,7.961621232410517e-08,6.065808523904339e-12,8.574857902420872e-07,1.2756360563214756e-08,0.06162822886930746,3.2350412128540964e-09,2.0329675441428112e-10,2.682894831745253e-15,1.722050152540014e-14,1.1803637075610956e-10,1.070804062308737e-12,5.569057406171247e-06,0.0018665231006207688,0.09075006205169103,0.06978277080408078,1.9343655382707543e-09,1.194449447684591e-06,2.0644778236009296e-10,6.657143618793369e-12,3.396695381987671e-07,3.446128006376962e-10,0.07609088038429294,1.584669257204174e-05,0.23737863367785436,3.0355505315225427e-05,0.0003592355883094014,2.1347742924523493e-08,0.00010376755796721952,4.406079517476484e-06,4.086317947297803e-11,1.9856984831007053e-09,3.935215784536672e-09,4.338756288154748e-05,8.966215289902444e-13,0.00018033624149152517,1.4147241494924165e-08,1.291217376969048e-06,2.853700209909326e-09,4.309626158153998e-12,0.00021329623661880698,7.686471962219242e-11,7.075144086893326e-15,3.533639187765154e-06,7.15313400616487e-09,2.0407223224269116e-05,6.582056593647977e-11,0.4568045553424517,-1.6992513994234637e-19,2.8502030076874668e-08,4.1269350689502e-05,5.173490997807631e-09,8.985033784212806e-08
0.005392578125,-0.02285788501037047,46.09171239715902,1185.605321248891,0.267535154438121,0.0046970742912243344,9.071828257436324e-08,6.72467535947669e-12,8.784354978133633e-07,1.4932960578025113e-08,0.06214589610973852,3.185089703272091e-09,1.958741341656775e-10,3.790735451593187e-15,2.3476509215074777e-14,1.4309609786178118e-10,1.3473509872553325e-12,5.951266207408039e-06,0.001880826251692726,0.09163995406773812,0.070539746410921,2.087463694007117e-09,1.205759325133076e-06,2.244100673070896e-10,7.034450402534603e-12,3.4358967181991915e-07,4.317207860137602e-10,0.07688020824982797,1.717334625534097e-05,0.23075113721434912,2.9416919366978364e-05,0.00035436679746146985,2.4501699724143994e-08,0.0001049994714153132,4.48693219277088e-06,4.75114835569893e-11,2.16595640358127e-09,4.461541444755617e-09,4.376502459093133e-05,1.0507423987859133e-12,0.00018211500622408733,1.3018134937849713e-08,1.3015563755045182e-06,3.0950822926815836e-09,5.293077824349357e-12,0.00021550311404401482,8.04787906740378e-11,8.651189512120958e-15,3.5730734391132102e-06,7.2668490371408335e-09,2.0624961751067238e-05,7.684650399264173e-11,0.46043890413139765,-1.6668362663018236e-19,2.7325059873404117e-08,4.0259961756019e-05,5.218058684056054e-09,8.917807514194212e-08
0.0054140625000000005,-0.025049933760144947,46.23063389228223,1195.5285483845664,0.2652157439451008,0.004720999815147315,1.0299345965907375e-07,7.434601915072579e-12,9.005761878439141e-07,1.7431829873534628e-08,0.0626592828823058,3.1369815106139462e-09,1.8830406588347193e-10,5.310304136764722e-15,3.178540193544032e-14,1.729281976139099e-10,1.6873962134042483e-12,6.3438868255581095e-06,0.0018946590169948141,0.09252290104607662,0.07129042485124266,2.2473023981721453e-09,1.2171374079054556e-06,2.435861650046939e-10,7.448578837892786e-12,3.475558206477028e-07,5.381438463611982e-10,0.0776611814747041,1.8540441541066895e-05,0.22417862008877426,2.8453499662678078e-05,0.00034901257115973154,2.8018515131523238e-08,0.00010623361495809218,4.5726023678912005e-06,5.5057354881444384e-11,2.3555408473335942e-09,5.044185778841031e-09,4.413901154842775e-05,1.2262301754305734e-12,0.00018388125326968856,1.1940136920723346e-08,1.3114023810329685e-06,3.3476003645741444e-09,6.4678243315899935e-12,0.00021769065259727823,8.409333958108771e-11,1.0530558270259684e-14,3.6124118457333908e-06,7.3863420888420505e-09,2.0840645968104796e-05,8.936561607179075e-11,0.4640453480672982,-1.6346556067576792e-19,2.618297810899163e-08,3.918073720817895e-05,5.2566199264714215e-09,8.841379270249751e-08
0.005435546875000001,-0.027264757553326774,46.36562207245222,1205.4329316870512,0.26293952311442603,0.004744748819928162,1.1653874255028182e-07,8.198540254983082e-12,9.239977457741423e-07,2.0297608910208335e-08,0.0631683878762565,3.091131654482412e-09,1.8065920623686117e-10,7.39448889039052e-15,4.2775645164079834e-14,2.084112657239129e-10,2.10433493054261e-12,6.7470118394922695e-06,0.0019079982411019387,0.09339884175589384,0.07203473286003667,2.4140866535568233e-09,1.2286422908796084e-06,2.6406738200487147e-10,7.904270450286026e-12,3.515788718697358e-07,6.676990337336148e-10,0.07843334187739472,1.994351338208553e-05,0.21766201791267775,2.7472745121737827e-05,0.00034318359727823425,3.193182450324316e-08,0.00010747156698902543,4.663743154282625e-06,6.359950789047824e-11,2.5544532768744965e-09,5.688075106191266e-09,4.450946564581084e-05,1.4254989779111569e-12,0.00018563499362682953,1.0915885128197545e-08,1.320731995575139e-06,3.611172953377998e-09,7.867061750876486e-12,0.00021985870755881413,8.770950903081137e-11,1.276848279613282e-14,3.6516770821725798e-06,7.512458735710693e-09,2.105425308275367e-05,1.0354858227863599e-10,0.46762355462592836,-1.6027622176512617e-19,2.507958293570877e-08,3.8036128782960085e-05,5.2897321607205225e-09,8.755869563368355e-08
0.005457031250000001,-0.029502040950054393,46.49670014510197,1215.3187886228575,0.2607052918579766,0.004768313792736318,1.3145480114357052e-07,9.019892181861083e-12,9.487935148457503e-07,2.358003200549064e-08,0.06367320995869995,3.0478886025254865e-09,1.7301257003764786e-10,1.0248175369025371e-14,5.724388623411084e-14,2.5054435535886017e-10,2.6139896718591727e-12,7.161045056865354e-06,0.0019208208095187254,0.09426771773626981,0.07277260121637029,2.588080415837497e-09,1.240340865022787e-06,2.859623788884306e-10,8.406546737140033e-12,3.556708848058091e-07,8.248161029199007e-10,0.07919617336298679,2.1378377341161743e-05,0.21120230067246967,2.6482049480519035e-05,0.00033689311528488396,3.627774443322515e-08,0.00010871506891594776,4.761065484587411e-06,7.324429465827749e-11,2.762702865728656e-09,6.39852731658338e-09,4.487632388500881e-05,1.651150197811942e-12,0.00018737625357987563,9.947363274791212e-09,1.3295219504242588e-06,3.8857519070984475e-09,9.527793221078606e-12,0.0002220071424100969,9.133077348372905e-11,1.5428078138975613e-14,3.6908940256429204e-06,7.646124715484008e-09,2.1265764329100686e-05,1.195797553931725e-10,0.47117320491250286,-1.5711566881682369e-19,2.401844810274391e-08,3.683113866224703e-05,5.318178739619017e-09,8.661440554452963e-08
0.005478515625000001,-0.03176147566958716,46.62389217484025,1225.1866671428324,0.2585118521596597,0.004791685801663298,1.4784935459605389e-07,9.90254052777445e-12,9.750603556511156e-07,2.7335762749805775e-08,0.06417374801603802,3.0075351015280717e-09,1.6543573569005038e-10,1.4145928550874172e-14,7.620502400378724e-14,3.0048564526467577e-10,3.2352015268245014e-12,7.586710783925474e-06,0.001933103746623608,0.09512947302644165,0.0735039645510402,2.769589409787593e-09,1.2523088889536667e-06,3.0939735155573924e-10,8.960799346697123e-12,3.5984517055918927e-07,1.0146781236326608e-09,0.07994909658225308,2.2841036862654893e-05,0.20480048057496256,2.5488287218299116e-05,0.000330156845635935,4.109536489413325e-08,0.00010996603224366211,4.8653412448056655e-06,8.410654436613925e-11,2.980316012715924e-09,7.1813070236241825e-09,4.5239517835388785e-05,1.9060242824909343e-12,0.00018910507466629614,9.03590838718756e-09,1.3377492080955168e-06,4.1713208490759635e-09,1.1492179595068742e-11,0.00022413582806339195,9.496135838965986e-11,1.858232516053202e-14,3.73008980648188e-06,7.788350552042822e-09,2.1475165369935468e-05,1.3765989716333281e-10,0.47469399268858886,-1.5398395376080963e-19,2.300241309873476e-08,3.5571254899077894e-05,5.3427507128039785e-09,8.558294620977848e-08
0.0055000000000000005,-0.03404276227921941,46.74722301491955,1235.0373621474564,0.2563580066911776,0.00481485438104856,1.6583911331170592e-07,1.085090642984483e-11,1.0028987448160829e-06,3.1629627978087363e-08,0.06467000077977832,2.9702899431133844e-09,1.5799708922532422e-10,1.945536305295878e-14,1.0095154590928067e-13,3.5958726659372047e-10,3.990473067322413e-12,8.025060484532129e-06,0.0019448242989170744,0.0959840538687835,0.07422876113861401,2.9589778768926478e-09,1.264631574395438e-06,3.345183588417852e-10,9.572880632569367e-12,3.641163736812801e-07,1.2433491906004957e-09,0.08069146356934208,2.4327691892603587e-05,0.19845761958289954,2.4497628368543392e-05,0.00032299289611418343,4.642730259425734e-08,0.00011122654522410588,4.977406538411228e-06,9.6310555073662e-11,3.207345511751326e-09,8.042691581690063e-09,4.559897304532719e-05,2.193240017986993e-12,0.00019082151362424297,8.182229253753692e-09,1.3453910623283164e-06,4.467900555377848e-09,1.3808411634888339e-11,0.00022624464203090455,9.86066215435502e-11,2.2316358832421576e-14,3.7692938586569787e-06,7.94023639121688e-09,2.1682446721730825e-05,1.5800900605565614e-10,0.47818562326704117,-1.508811187754305e-19,2.203348667659091e-08,3.426238232971414e-05,5.364225637826163e-09,8.446672565299214e-08
0.005521484375,-0.036345611971493906,46.86671824180308,1244.8719320671169,0.25424255754966807,0.004837807417185134,1.8555130658088748e-07,1.1870025177170255e-11,1.0324129108374514e-06,3.653595644993553e-08,0.06516196664981377,2.9363108682732684e-09,1.50760188305059e-10,2.6668081185177632e-14,1.3312827839060843e-13,4.294326489818961e-10,4.9067259266216845e-12,8.477474855613495e-06,0.0019559600034250316,0.09683140840483336,0.07494693268988323,3.1566800324023098e-09,1.2774042033669435e-06,3.614943748157451e-10,1.024919314672542e-11,3.6850055562045343e-07,1.5179204927530798e-09,0.081422552418701,2.5834763502131916e-05,0.1921748368296893,2.3515460622117083e-05,0.0003154216510189915,5.232028827805117e-08,0.00011249887948668005,5.0981651827875525e-06,1.099912540789756e-10,3.4438796405507496e-09,8.98954468040338e-09,4.5954608416895946e-05,2.5162324213594144e-12,0.0001925256423783934,7.386435777732974e-09,1.352425235869944e-06,4.775555988294933e-09,1.6531607234245032e-11,0.00022833346758127432,1.0227319369230536e-10,2.673002369316371e-14,3.808537978634992e-06,8.1029771973934e-09,2.1887604205819778e-05,1.8086925616188098e-10,0.48164781237846693,-1.4780719663558894e-19,2.111283026140116e-08,3.291077174496251e-05,5.383364839463811e-09,8.326851575654744e-08
0.00554296875,-0.03866974842439954,46.98240409286957,1254.6917153964084,0.25216430513128507,0.0048605310345705074,2.0712514185437016e-07,1.2965634227185837e-11,1.0637110067626803e-06,4.2140119261606424e-08,0.0656496435177448,2.9056984454914913e-09,1.437823229206051e-10,3.6440666457429794e-14,1.7482721881978716e-13,5.118794147698094e-10,6.01621177633543e-12,8.945661715117498e-06,0.001966488741142505,0.09767148636809293,0.07565842414805042,3.3632074801655333e-09,1.290732790235148e-06,3.905207426129977e-10,1.0996790532995609e-11,3.730152794776624e-07,1.8466804192767696e-09,0.08214156203112814,2.7358908883250204e-05,0.18595331594867434,2.2546371336897437e-05,0.00030746564740322054,5.882579344606174e-08,0.0001137854967358159,5.2285925067371075e-06,1.252955555967232e-10,3.690051237985776e-09,1.0029397020943726e-08,4.6306335541891866e-05,2.8787931889756926e-12,0.00019421754808598038,6.648078009567868e-09,1.3588299757081202e-06,5.09440334863305e-09,1.9724827646417116e-11,0.00023040219289049632,1.0596893647348579e-10,3.194082618580201e-14,3.847856394053168e-06,8.277868428870245e-09,2.2090639427086865e-05,2.0650814071376084e-10,0.48508028502925704,-1.4476221144039395e-19,2.024078326760101e-08,3.152294932568533e-05,5.400908274132062e-09,8.199142980110354e-08
0.005564453125,-0.041014909738932855,47.0943074072905,1264.4983470854368,0.25012204714701536,0.004883009482947422,2.3071331816944227e-07,1.414427413936541e-11,1.0969053192439505e-06,4.854031360136255e-08,0.06613302859120632,2.878500645191343e-09,1.3711333955679846e-10,4.964903183760424e-14,2.287081770843492e-13,6.091097738682966e-10,7.357614539761104e-12,9.43165084696858e-06,0.001976388775870013,0.09850423877475073,0.07636318349004202,3.579155123170617e-09,1.3047348011856672e-06,4.2182304088435244e-10,1.1823495764043655e-11,3.7767969543857247e-07,2.2393133595701687e-09,0.08284760694990435,2.889702064514557e-05,0.17979431231114423,2.1594166971337927e-05,0.00029914944156396613,6.600070901766679e-08,0.00011508905552131305,5.36973950507861e-06,1.4238395121201072e-10,3.946046817851934e-09,1.1170534509230254e-08,4.665405799517322e-05,3.285115387917098e-12,0.00019589733325881515,5.96619323753315e-09,1.3645841455707041e-06,5.424616706354166e-09,2.3460248743888763e-11,0.0002324507101883663,1.0970283348949622e-10,3.8087424577058286e-14,3.887285841972864e-06,8.466312304624715e-09,2.229156028187385e-05,2.3522191398898236e-10,0.4884827743586817,-1.4174617934902023e-19,1.9416917428325283e-08,3.0105647765913476e-05,5.41756825415012e-09,8.063889833296575e-08
0.005585937500000001,-0.04338085044798878,47.20245557010781,1274.2937747131077,0.24811457778352453,0.0049052250254090135,2.564836420108393e-07,1.5413406379457784e-11,1.1321125129175827e-06,5.584963148355242e-08,0.06661211821988205,2.854717818531257e-09,1.3079478079504999e-10,6.746050465850908e-14,2.9815250875165285e-13,7.23690169428671e-10,8.977386841375235e-12,9.937787112486807e-06,0.001985638779295191,0.09932961761302041,0.07706116153397552,3.805206837549218e-09,1.3195399443877864e-06,4.556614687309338e-10,1.2738039825753177e-11,3.825146261558536e-07,2.7071323421785994e-09,0.08353971230482472,3.0446210569584375e-05,0.1736991601545507,2.0661916704598638e-05,0.00029049946824562175,7.390808883707061e-08,0.00011641241805734148,5.522737401120251e-06,1.614323741159428e-10,4.2121157970164104e-09,1.242209474138675e-08,4.699767058046394e-05,3.739843334186301e-12,0.0001975651159759261,5.339359352696078e-09,1.3696673156853296e-06,5.766434167159478e-09,2.7820516664989757e-11,0.000234478914900316,1.1348486501344049e-10,4.533379805985407e-14,3.926865656182024e-06,8.669824779888154e-09,2.2490381497316772e-05,2.67339414939411e-10,0.4918550205001804,-1.3875910931097149e-19,1.864011075525589e-08,2.866574001484607e-05,5.434023891447875e-09,7.921464377002672e-08
0.005607421875000001,-0.045767343590025746,47.306876459532,1284.0802743726745,0.24614068701054398,0.004927157827872674,2.846207691483113e-07,1.6781553850422314e-11,1.1694539084967334e-06,6.41984614748341e-08,0.06708690772399556,2.8343078137259592e-09,1.2485937371923697e-10,9.142947426242926e-14,3.8745928120857406e-13,8.58642072721072e-10,1.0931372162683514e-11,1.0466723077872656e-05,0.001994217843621986,0.1001475755318486,0.07775231175395682,4.042141524465863e-09,1.3352910452680764e-06,4.923358815317322e-10,1.3750223308367752e-11,3.875426512724627e-07,3.26335145507235e-09,0.08421680888176256,3.20037797572256e-05,0.1676692795775968,1.9752011183833678e-05,0.0002815438943654353,8.261797015298405e-08,0.00011775865704395002,5.688802664777651e-06,1.8263438421347e-10,4.48857995923597e-09,1.3794172704475044e-08,4.733705852345608e-05,4.248128377585361e-12,0.00019922103020177332,4.765752665532759e-09,1.3740598499597502e-06,6.120163667492283e-09,3.290031926349583e-11,0.00023648670478463508,1.173258852806518e-10,5.3874249405455327e-14,3.966637862977859e-06,8.890043356632515e-09,2.268712520483959e-05,3.0322634849933635e-10,0.4951967694526725,-1.3580100377420637e-19,1.790863342930217e-08,2.7210176150413255e-05,5.450916947534978e-09,7.772265412917848e-08
0.00562890625,-0.04817418284009249,47.40759839747246,1293.8604661961847,0.2441991600376005,0.004948785850253863,3.1532808776468986e-07,1.825847174256095e-11,1.2090557925245912e-06,7.373727942381573e-08,0.06755739122600869,2.8171910049212488e-09,1.1933087949615215e-10,1.236243555039307e-13,5.020959005646664e-13,1.0175261432886508e-09,1.328677537025403e-11,1.1021412256517203e-05,0.0020021054834122253,0.10095806552955966,0.07843659010327948,4.290839905879434e-09,1.3521450225944822e-06,5.321916226606713e-10,1.4871103610489642e-11,3.927881901805321e-07,3.923404974886837e-09,0.08487772833673926,3.3567177406302e-05,0.16170618337456488,1.8866229784974162e-05,0.0002723124684844741,9.220828270047373e-08,0.00011913106241938078,5.869242531177189e-06,2.0620372857461965e-10,4.775843320332102e-09,1.5297936702296922e-08,4.767209660660947e-05,4.815691270128841e-12,0.00020086522622512465,4.243208395125268e-09,1.3777429908874517e-06,6.486188538951378e-09,3.8808209120937295e-11,0.0002384739790644688,1.2123750936629069e-10,6.393942047143974e-14,4.006647284798685e-06,9.128735865611368e-09,2.2881821550884346e-05,3.4329009828137805e-10,0.4985077719670654,-1.3287185935444996e-19,1.7220239433167367e-08,2.5745923554426974e-05,5.468849135116221e-09,7.616715620859296e-08
0.005650390625,-0.050601184689814824,47.50465010330421,1303.6373294341536,0.24228877692433512,0.004970084739745045,3.4882975548018927e-07,1.9855358349298474e-11,1.2510497564308099e-06,8.463989349915925e-08,0.0680235614864515,2.803255056330196e-09,1.1422429485461897e-10,1.6679619356415384e-13,6.490187169757912e-13,1.204542402010076e-09,1.6124558351086587e-11,1.1605103880576895e-05,0.0020092816285890475,0.10176104064319544,0.0791139548472958,4.55229234780366e-09,1.3702739824601099e-06,5.756263105648577e-10,1.611321109229283e-11,3.9827758198587695e-07,4.705321295397215e-09,0.08552119857686184,3.513395032426297e-05,0.15581148367684014,1.8005811524341377e-05,0.0002628363667175008,1.0276585800213575e-07,0.00012053314794049709,6.065461060898544e-06,2.3237734082336e-10,5.074402602797721e-09,1.694575558622563e-08,4.800264823984175e-05,5.448891816617137e-12,0.00020249787123463402,3.7692821556755164e-09,1.3806989426054815e-06,6.864973003716775e-09,4.566871942607201e-11,0.00024044063755417677,1.252320121479867e-10,7.580353506167819e-14,4.04694165095529e-06,9.38781036830501e-09,2.3074509348296582e-05,3.8798514656109357e-10,0.5017877824542846,-1.299716674967153e-19,1.6572259178453104e-08,2.427991029628886e-05,5.488380672330862e-09,7.455258850232863e-08
0.005671875,-0.053048190666469944,47.59806065086826,1313.4142169902411,0.24040831235168333,0.0049910277266971255,3.853729019628629e-07,2.1585118146671342e-11,1.2955730623377968e-06,9.71072195521136e-08,0.06848540974483644,2.7923592918777405e-09,1.0954637570986555e-10,2.2460267094237438e-13,8.370836561828121e-13,1.4246496008646923e-09,1.9542354913773963e-11,1.2221339926492301e-05,0.0020157266107507553,0.10255645363916434,0.07978436640721343,4.827607978435896e-09,1.3898664487273826e-06,6.230977609002379e-10,1.749079834623194e-11,4.040391614791589e-07,5.6301610982465134e-09,0.0861458393354595,3.670168502133999e-05,0.14998689836304907,1.7171526129993158e-05,0.0002531480353040298,1.1438755091266181e-07,0.00012196865745061953,6.278965778032501e-06,2.614188542897894e-10,5.384858567907815e-09,1.8751338438403613e-08,4.8328564460967336e-05,6.154806551960528e-12,0.00020411915004784305,3.341310913319817e-09,1.3829109526246907e-06,7.2570677742535354e-09,5.362482061938937e-11,0.00024238657977920802,1.2932224006411017e-10,8.979312839287485e-14,4.087571714510273e-06,9.669326339713666e-09,2.326523677196916e-05,4.37819183146006e-10,0.5050365579209471,-1.2710041509182278e-19,1.5961689701120985e-08,2.2818971448334573e-05,5.510029821911253e-09,7.28835740690453e-08
0.005693359375,-0.055515069579574576,47.687859428696484,1323.194869287915,0.23855653556421635,0.005011585523752147,4.2523000836536203e-07,2.3462692927053348e-11,1.3427690329589228e-06,1.1137167511417312e-07,0.06894292556681669,2.7843385844504056e-09,1.0529643560564715e-10,3.019058680822311e-13,1.0775728064686645e-12,1.6837076231558375e-09,2.3658020589022803e-11,1.287395493808734e-05,0.0020214211450749436,0.103344256705987,0.08044778721625549,5.118025382720494e-09,1.4111287500607477e-06,6.751332500307786e-10,1.9020127722814735e-11,4.1010332969012857e-07,6.7225307717802985e-09,0.0867501579757417,3.826794398394824e-05,0.14423425719119493,1.6363742872395877e-05,0.00024328102965456418,1.2718148615348223e-07,0.000123441570648594,6.511374915588105e-06,2.936227174607005e-10,5.707928491332203e-09,2.072988792299536e-08,4.864968285959e-05,6.941315244807843e-12,0.00020572926601153721,2.956472065738126e-09,1.3843633928191279e-06,7.66311593883563e-09,6.284077340002095e-11,0.00024431170408866686,1.3352153565525175e-10,1.0629757733268992e-13,4.128591374096692e-06,9.975507306389316e-09,2.345406210246012e-05,4.933599933508761e-10,0.5082538569399648,-1.242580850733707e-19,1.5385280151075167e-08,2.1369797947447936e-05,5.534273147124304e-09,7.11648935249425e-08
0.00571484375,-0.05800171978105712,47.774076103446056,1332.983427316835,0.23673221049800736,0.005031726229050108,4.687014742952148e-07,2.5505481385817724e-11,1.3927874628973853e-06,1.2770229438691136e-07,0.06939609669889314,2.779006716789085e-09,1.0146735841790324e-10,4.051682669194326e-13,1.3848705291246225e-12,1.988647530569246e-09,2.8613959383749113e-11,1.3567079024432918e-05,0.0020263463101568226,0.10412440114989327,0.08110418158965904,5.4249251874055034e-09,1.434286585331563e-06,7.323403593231945e-10,2.0719803335922816e-11,4.165026173068175e-07,8.011183878840472e-09,0.08733254556620362,3.983019750927546e-05,0.13855550759571364,1.558249560514144e-05,0.00023326984934267018,1.4126844356491982e-07,0.00012495610811890008,6.7644252890541116e-06,3.293190168527364e-10,6.044460104339175e-09,2.2898268591355285e-08,4.8965826417926045e-05,7.817197083784786e-12,0.00020732844209265388,2.611839496196061e-09,1.3850418402988949e-06,8.083859319961052e-09,7.350544262013594e-11,0.00024621590675942513,1.3784367463720755e-10,1.2578181216570057e-13,4.17005779914296e-06,1.0308755128313032e-08,2.364105452124465e-05,5.55243226850648e-10,0.511439438663635,-1.2144465698527132e-19,1.4839611256718502e-08,1.9938887578083443e-05,5.561546240282208e-09,6.94014582845744e-08
0.0057363281250000005,-0.06050807142234502,47.85674058652364,1342.7844446708148,0.23493409611248461,0.005051415234569023,5.161183821155657e-07,2.7733873627122197e-11,1.445785048688344e-06,1.4641068253437086e-07,0.06984490893222824,2.7761591967311313e-09,9.804675687159325e-11,5.42979698415701e-13,1.7773325887032868e-12,2.3476748174894063e-09,3.458240205085714e-11,1.4305144258226585e-05,0.002030483528140102,0.10489683709418028,0.0817535156101919,5.749844897735132e-09,1.4595867909110518e-06,7.954196798001372e-10,2.2611154976239774e-11,4.2327173886545846e-07,9.529725522872879e-09,0.08789127328199368,4.138575230791705e-05,0.13295272007988715,1.4827543109097416e-05,0.00022314976823864006,1.567833970647993e-07,0.00012651673531918861,7.039980807671368e-06,3.6887913235220835e-10,6.395447356949492e-09,2.5275191500708973e-08,4.927680226198029e-05,8.792237456133112e-12,0.00020891692218050697,2.304435662302273e-09,1.3849331588013786e-06,8.520145493900552e-09,8.583614689614299e-11,0.0002480990810905681,1.4230281528020843e-10,1.4880167139424056e-13,4.2120315565846545e-06,1.0671666128161052e-08,2.3826294961057375e-05,6.241811644720249e-10,0.5145930618880412,-1.1866010750389058e-19,1.4321168197635761e-08,1.8532497673399898e-05,5.592244710598217e-09,6.759828413296422e-08
0.0057578125,-0.06303408868819811,47.93588300387482,1352.6028983466058,0.23316094694941547,0.00507061514092478,5.678454668960081e-07,3.0171935021697526e-11,1.5019258350282098e-06,1.678579455812245e-07,0.07028934597737029,2.7755755319428113e-09,9.501820630012109e-11,7.2675892925488e-13,2.278404721007009e-12,2.7705125857994134e-09,4.177185054149385e-11,1.5092894560541083e-05,0.0020338145474666025,0.10566151318330115,0.0823957570309695,6.09449640845247e-09,1.4872993351343205e-06,8.651797052381084e-10,2.471868269182751e-11,4.3044763514460953e-07,1.1317436782059242e-08,0.08842448919956152,4.2931677943811765e-05,0.12742809311904374,1.4098424297668661e-05,0.00021295665877644015,1.738772239941405e-07,0.00012812816514729447,7.340041618712907e-06,4.127223738200353e-10,6.762048391668443e-09,2.788141658870413e-08,4.958240031643191e-05,9.877346274370321e-12,0.00021049497262293917,2.031278989242533e-09,1.3840255812189332e-06,8.9729356525965e-09,1.0008313061444722e-10,0.0002499611164867045,1.469134600839007e-10,1.7602246022276902e-13,4.254576736671612e-06,1.106704928702559e-08,2.4009877014369296e-05,7.00972621318093e-10,0.5177144841784771,-1.1590441093915958e-19,1.3826406876584777e-08,1.7156599205204084e-05,5.626725249270886e-09,6.576046517859877e-08
0.005779296874999999,-0.06557977198303462,48.0115336689097,1362.4441980232798,0.2314115139469131,0.005089285680281876,6.242842982451453e-07,3.2848284275080845e-11,1.5613816748177042e-06,1.9246275236392897e-07,0.07072938935203114,2.7770209826160516e-09,9.236248657281798e-11,9.716883131251122e-13,2.9180639346362022e-12,3.2686928111283096e-09,5.0434953244873104e-11,1.5935399023143546e-05,0.0020363214305054,0.10641837629281214,0.08303087519756713,6.4607866904158575e-09,1.5177195669517905e-06,9.425543023383066e-10,2.7070572271108963e-11,4.3806950061229306e-07,1.3420238988010716e-08,0.08893021556721338,4.446473205478267e-05,0.12198395747259225,1.339450815198316e-05,0.0002027268092167119,1.9271860401867007e-07,0.00012979535862292805,7.666753862278475e-06,4.6132377591049283e-10,7.1456061466420364e-09,3.073997435111805e-08,4.9882391856658634e-05,1.1084688841909963e-11,0.00021206288402114224,1.7894260404543534e-09,1.3823087938389922e-06,9.443313466183486e-09,1.165347586111517e-10,0.0002518018975284674,1.5169043014545376e-10,2.082413996458238e-13,4.297761074891714e-06,1.1497946741605244e-08,2.4191907902372927e-05,7.865141573641771e-10,0.5208034610668789,-1.1317753969477635e-19,1.3351813964891149e-08,1.581683205099399e-05,5.665306619119835e-09,6.389314820962756e-08
